인증번호,모델명,제품명,브랜드명,사업자구분,법정제품분류,리콜종류,리콜사업자명,제조국가명,제조사명,제조사국가명,리콜방법,위해유형,안전성조사명,등록일
HH11947-17026,3C-SCB055DC70,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,(주)쓰리씨라이팅인더스,국내>아시아지역>대한민국,(주)쓰리씨라이팅인더스,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
HH11475-14014A,LED센서,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,삼주조명,국내>아시아지역>대한민국,삼주조명,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
HH11209-17013A,KJ-LR100T,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,광진조명,국내>아시아지역>대한민국,광진조명,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
JH11556-20002,BL-SYSLEN100,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,㈜비스코엘이디조명,국내>아시아지역>대한민국,(주)비스코엘이디조명,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
JL11066-19002A,AD-FLD-35W,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,주식회사갈릴리,국내>아시아지역>대한민국,주식회사갈릴리,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
JH11789-16003,SP-LEDBD-BT50W,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,주식회사송풍조명,국내>아시아지역>대한민국,주식회사송풍조명,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
JH11414-17003A,HLED-6S15,일반조명기구,-,제조,조명기기>일반조명기구>LED등기구,명령에따른리콜,케이알큐엘이디(주),국내>아시아지역>대한민국,케이알큐엘이디(주),국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
HD06009-18003A,DL-200,변압기및전압조정기,-,제조,절연변압기>변압기및전압조정기>가정용소형변압기,명령에따른리콜,대림테크,국내>아시아지역>대한민국,대림테크,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
HH11863-16009B,LGT-LC20,안정기및램프제어장치,-,제조,조명기기>안정기및램프제어장치>조명기구용컨버터(LED전원공급장치포함),명령에따른리콜,(주)엘이디그린티,국내>아시아지역>대한민국,(주)엘이디그린티,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
JH11779-17012,SW-4836JC-50W,안정기및램프제어장치,일반조명기구19번,제조,조명기기>안정기및램프제어장치>조명기구용컨버터(LED전원공급장치포함),명령에따른리콜,(주)세미웰전자,국내>아시아지역>대한민국,(주)세미웰전자,국내>아시아지역>대한민국,교환,감전,3차,2021-05-25
SU10462-9026,VGP-AC19V36,직류전원장치,-,수입,정보통신사무기기>직류전원장치>직류전원장치,명령에따른리콜,(주)한국미디어시스템,국내>아시아지역>대한민국,(주)한국미디어시스템,국내>아시아지역>대한민국,교환,화재및화상,3차,2021-05-25
HU101071-19001A,UW109,직류전원장치,-,수입,정보통신사무기기>직류전원장치>직류전원장치,명령에따른리콜,주식회사조아무역,국외>아시아지역>중국,Zhongshani-RegalElectronicsCo.,,교환,화재및화상,3차,2021-05-25
B201R027-18001,ZBW003,고령자용보행차,진산메디칼,수입,생활용품>고령자용보조차>고령자용보조차,명령에따른리콜,(주)진산메디칼,국외>아시아지역>중국,FOSHANZUBONTECHNOLOGYCO.,,수거,낙상,3차,2021-05-26
,완자단스탠드,백열등기구,-,제조,조명기기>백열등기구>백열등기구·전기스탠드,명령에따른리콜,백운조명,국내>아시아지역>대한민국,백운조명,국내>아시아지역>대한민국,교환,감전,3차,2021-05-26
,첼로8004단서랍장(올화이트),가구,아이솔가구,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,아이솔,국내>아시아지역>대한민국,아이솔,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,도브5단800서랍장(오크),가구,리샘,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,리샘,국내>아시아지역>대한민국,리샘,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,아씨방가구카일80cm5단서랍장(메이플),가구,아씨방가구,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,주식회사마켓리더,국내>아시아지역>대한민국,주식회사마켓리더,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,2자5단오동서랍(3000*505*1500),가구,-,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,민솔가구,국내>아시아지역>대한민국,민솔가구,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,바일레4단서랍장(750*500*1180),가구,모던하우스,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,엠에이치앤코,국내>아시아지역>대한민국,엠에이치앤코,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,하노버6005단서랍장(600*400*1190화이트),가구,세컨드컨테이너,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,(주)세컨드컨테이너,국내>아시아지역>대한민국,(주)세컨드컨테이너,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,WOW헤닌6005단서랍장(600*490*1230),가구,모던하우스,제조,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,엠에이치앤코,국내>아시아지역>대한민국,엠에이치앤코,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
,에센셜밤부식탁매트,브라운,3590400009,,,,,,국외>아시아지역>인도,,환불,제조불량,자진리콜,2021-07-07
,까사미아브루노4단서랍장(762*490*1130),가구,까사미아,수입,생활>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정)>가구(높이762mm이상의가정용서랍장및사무용파일링캐비닛에한정),명령에따른리콜,(주)까사미아,국외>아시아지역>중국,(주)까사미아,국내>아시아지역>대한민국,교환,골절,3차,2021-05-26
R-R-Mk8-BTC-E200,XU101509-18001E,BTC-E200(BUTIQLAB전기속눈썹고데기),속눈썹열성형기,,수입,,명령에따른리콜,,,,환불,화재및화상,3차,2021-05-26
,K-CU1908,속눈썹열성형기,페이스팩토리,수입,생활>속눈썹열성형기>속눈썹열성형기,명령에따른리콜,주식회사큐비스트,국외>아시아지역>중국,주식회사큐비스트,국내>아시아지역>대한민국,환불,화재및화상,3차,2021-05-26
,FSORABA701M(클래식프리미엄백팩핑크),아동용섬유제품,리틀스텔라,수입,어린이>아동용섬유제품,명령에따른리콜,리틀스텔라주식회사,국외>아시아지역>중국,주식회사젠아이,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
,파스텔캔디어린이책가방,아동용섬유제품,-,수입,어린이>아동용섬유제품,명령에따른리콜,해피트리,국외>아시아지역>중국,해피트리,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB063R499-6001,성교육산모인형,완구,-,수입,어린이>완구,명령에따른리콜,주식회사청양코리아,국외>아시아지역>중국,주식회사청양코리아,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB063R3398-9001,파파스토이폴리스키즈텐트,완구,-,수입,어린이>완구,명령에따른리콜,㈜태서전기,국외>아시아지역>중국,㈜태서전기,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB063R1661-0006,네일아트,완구,-,수입,어린이>완구,명령에따른리콜,(주)비앤씨,국외>아시아지역>중국,(주)비앤씨,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB067R140-7003,비누방울총(러버덕버블건),완구,-,수입,어린이>완구,명령에따른리콜,주식회사바니랜드,국외>아시아지역>중국,바니랜드,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB064R2635-0001,MUMUBALANCEKIDSCAR,완구,-,수입,어린이>완구,명령에따른리콜,(주)파파야나인,국외>아시아지역>중국,주식회사파파야나인,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB112H010-6001,리틀플라밍오카리나,학용품,-,제조,어린이>학용품,명령에따른리콜,예성악기,국내>아시아지역>대한민국,예성악기,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB063R3028-8001,Tiny,완구,-,수입,어린이>완구,명령에따른리콜,지투코리아,국외>아시아지역>중국,SHANTOUCITYCHENGHAIDISTRICTGUICHENGTOYSFACTORY,국외>아시아지역>중국,환불,유해물질,3차,2021-05-27
,아동용캐쥬얼구두,어린이용가죽제품,보니슈(BONISYU),제조,어린이>어린이용가죽제품,명령에따른리콜,꾼컴퍼니,국내>아시아지역>대한민국,꾼컴퍼니,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
,라스텔라아동용블로퍼,어린이용가죽제품,LASTELLA,제조,어린이>어린이용가죽제품,명령에따른리콜,라파엘,국내>아시아지역>대한민국,,,환불,유해물질,3차,2021-05-27
,심플미니진주손잡이핸드백HBT19007M6,어린이용가죽제품,HAIRBOW,수입,어린이>어린이용가죽제품,명령에따른리콜,도트엔도트,국외>아시아지역>중국,도트엔도트,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
,여아용쟈스민구두,어린이용가죽제품,rabbitsfoot(래빗풋),제조,어린이>어린이용가죽제품,명령에따른리콜,아우디,국내>아시아지역>대한민국,,,환불,유해물질,3차,2021-05-27
,여아용플랫구두KD291,어린이용가죽제품,꼬꼬마슈,수입,어린이>어린이용가죽제품,명령에따른리콜,주식회사늘품,국외>아시아지역>중국,주식회사늘품,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
,진주리본구두XZ-436,어린이용가죽제품,kiztree(키즈트리),수입,어린이>어린이용가죽제품,명령에따른리콜,SL무역,미상>미상>미상,SL무역,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
,아동용가죽슬립온PK7012,어린이용가죽제품,paperplaneskids,수입,어린이>어린이용가죽제품,명령에따른리콜,(주)페이퍼플레인키즈,국외>아시아지역>중국,(주)페이퍼플레인키즈,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
,피오레키즈유아동캣선글라스화이트,어린이용안경테(선그라스를포함),-,수입,어린이>어린이용안경테(선글라스포함),명령에따른리콜,비아리코,국외>아시아지역>중국,비아리코,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
CB063R3059-8001,레츠고리틀캠핑테이블세트,완구,-,수입,어린이>완구,명령에따른리콜,제이에스무역㈜,국외>아시아지역>중국,제이에스무역㈜,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-27
ST0B21-0004495,세일러베이직코트/P2112C057,아동용섬유제품,페리미츠,수입,어린이>아동용섬유제품,명령에따른리콜,㈜에스제이프로모션,국외>아시아지역>베트남,에스제이프로모션,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-28
,우븐클래식키즈그린071-GSW030CLK,아동용섬유제품,블루마운틴,수입,어린이>아동용섬유제품,명령에따른리콜,(주)블루마운틴코리아,국외>아시아지역>중국,(주)블루마운틴코리아,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-28
,벨롭우븐샤인/BLFSA004BL170,아동용섬유제품,밸롭,수입,어린이>아동용섬유제품,명령에따른리콜,(주)지티에스글로벌,국외>아시아지역>중국,(주)지티에스글로벌,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-28
,빈지오아동우산로즈포인트우산,어린이용우산및양산,-,수입,어린이>어린이용우산및양산,명령에따른리콜,주식회사써보니,국외>아시아지역>중국,주식회사써보니,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-28
CB063R1070-7001,탁구트레이닝(KBS2001),완구,-,수입,어린이>완구,명령에따른리콜,한국교육시스템주식회사,국외>아시아지역>중국,PlayfunLimited,국외>아시아지역>중국,환불,유해물질,3차,2021-05-28
CB061R5761-0002,보아미유아농구대,완구,-,수입,어린이>완구,명령에따른리콜,주식회사도밍고,국외>아시아지역>중국,주식회사도밍고,국내>아시아지역>대한민국,환불,유해물질,3차,2021-05-28
